home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Hawks,Jazz,117,0.4713,0.475,0.4,9,34,26,8,5,16,114,0.4574,0.3125,0.5625,14,35,25,12,3,15,1,2019-03-21
Hornets,Timberwolves,113,0.43,0.3103,0.6207,15,40,26,5,6,10,106,0.4432,0.3571,0.6429,9,40,23,6,7,13,1,2019-03-21
Kings,Mavericks,116,0.4713,0.3714,0.6,12,46,24,7,9,12,100,0.3913,0.3,0.4,9,34,23,5,6,7,1,2019-03-21
Raptors,Thunder,109,0.5,0.52,0.72,11,35,20,7,7,21,116,0.4468,0.4651,0.2791,12,27,30,9,6,12,0,2019-03-22
Bucks,Heat,116,0.5059,0.5,0.3824,9,43,33,5,5,14,87,0.3765,0.2973,0.3243,10,30,20,7,6,9,1,2019-03-22
Rockets,Spurs,111,0.4186,0.3784,0.6757,8,40,12,5,4,9,105,0.4556,0.2917,0.6667,9,39,27,6,7,11,1,2019-03-22
Cavaliers,Clippers,108,0.4778,0.3871,0.3226,8,33,14,7,2,13,110,0.5122,0.2308,0.7692,7,36,24,6,6,11,0,2019-03-22
Lakers,Nets,106,0.3854,0.25,0.6389,19,40,21,8,9,16,111,0.4022,0.381,0.5,11,36,21,8,4,13,0,2019-03-22
Magic,Grizzlies,123,0.4731,0.359,0.5385,4,40,30,6,5,8,119,0.5054,0.3947,0.2632,10,42,28,5,6,13,1,2019-03-22
Knicks,Nuggets,93,0.3778,0.2812,0.5,8,37,20,3,5,7,111,0.4167,0.3947,0.4211,17,45,24,5,5,8,0,2019-03-22
Hawks,76ers,129,0.4623,0.3191,0.3404,15,34,28,8,7,12,127,0.4615,0.4348,1.4348,14,38,21,7,4,13,1,2019-03-23
Trail Blazers,Pistons,117,0.5443,0.4231,0.7692,11,31,22,4,4,12,112,0.5,0.4118,0.4118,6,23,24,9,3,7,1,2019-03-23
Kings,Suns,112,0.4239,0.4474,0.4474,13,38,25,7,3,14,103,0.4091,0.2647,0.6471,10,33,25,10,4,14,1,2019-03-23
Bulls,Jazz,83,0.3587,0.125,0.9375,11,34,16,6,3,12,114,0.4842,0.3438,0.3438,12,46,27,7,8,11,0,2019-03-23
Wizards,Heat,108,0.4271,0.3,0.5667,21,32,25,5,2,12,113,0.5,0.3077,0.3333,12,32,29,5,10,11,0,2019-03-23
Grizzlies,Timberwolves,99,0.375,0.303,0.5152,20,27,22,8,4,15,112,0.4819,0.4615,0.7692,13,36,25,7,10,19,0,2019-03-23
Hornets,Celtics,124,0.4421,0.4737,0.5789,14,39,26,7,5,11,117,0.4731,0.4419,0.2326,7,35,31,6,8,10,1,2019-03-23
Warriors,Mavericks,91,0.4,0.1333,0.5,8,28,22,6,2,10,126,0.5301,0.4286,0.3469,8,41,33,7,2,9,0,2019-03-23
Warriors,Pistons,121,0.6216,0.52,0.64,7,30,31,3,5,13,114,0.4643,0.3871,0.7742,10,19,25,6,0,6,1,2019-03-24
Celtics,Spurs,96,0.4043,0.2,0.3714,11,34,23,4,2,8,115,0.5102,0.3333,0.2917,11,40,32,1,4,8,0,2019-03-24
Raptors,Hornets,114,0.5844,0.4231,0.5,3,32,29,6,11,13,115,0.4409,0.439,0.3659,14,25,32,12,3,7,0,2019-03-24
Bucks,Cavaliers,127,0.5517,0.3659,0.3902,4,41,26,8,7,9,105,0.4271,0.2683,0.2927,12,33,23,6,1,12,1,2019-03-24
Lakers,Kings,111,0.4588,0.325,0.5,9,47,29,4,8,20,106,0.375,0.4242,0.4242,16,34,27,13,4,7,1,2019-03-24
Pelicans,Rockets,90,0.413,0.25,0.25,15,29,26,9,3,15,113,0.4884,0.4286,0.1633,13,37,24,10,5,17,0,2019-03-24
Knicks,Clippers,113,0.4767,0.2727,0.6667,13,31,22,5,7,14,124,0.4419,0.4286,0.9429,12,30,24,7,4,8,0,2019-03-24
Pacers,Nuggets,124,0.5604,0.4444,0.7778,10,39,34,9,5,11,88,0.3548,0.2414,0.5172,15,26,21,5,7,17,1,2019-03-24
Jazz,Suns,125,0.5581,0.4762,0.9048,10,33,31,11,4,14,92,0.4079,0.3043,1.0,9,27,12,8,3,21,1,2019-03-25
Grizzlies,Thunder,115,0.4494,0.3333,0.7273,13,44,31,8,3,11,103,0.4,0.3333,0.4167,12,29,17,8,4,10,1,2019-03-25
Trail Blazers,Nets,148,0.43799999999999994,0.3111,0.6222,16,39,35,9,5,3,144,0.4757,0.3571,0.7381,15,44,25,3,4,16,1,2019-03-25
Magic,76ers,119,0.5172,0.3793,0.6207,13,31,28,9,2,7,98,0.4932,0.2609,0.8696,6,33,20,4,2,15,1,2019-03-25
Hornets,Spurs,125,0.46,0.3095,0.4762,5,40,30,9,5,6,116,0.4074,0.3333,0.3846,17,43,24,4,5,12,1,2019-03-26
Nuggets,Pistons,95,0.4253,0.2593,0.5185,11,45,22,3,2,14,92,0.3529,0.2619,0.2143,17,39,19,5,2,6,1,2019-03-26
Raptors,Bulls,112,0.4884,0.4286,0.5714,2,37,28,13,7,15,103,0.4535,0.3478,0.7391,7,38,20,12,2,18,1,2019-03-26
Mavericks,Kings,121,0.5065,0.3333,0.6222,7,31,27,1,6,11,125,0.5057,0.4348,1.1739,12,25,27,4,1,7,0,2019-03-26
Bucks,Rockets,108,0.4468,0.4118,0.2941,10,50,24,10,6,15,94,0.3636,0.3077,0.1154,8,38,17,7,5,13,1,2019-03-26
Lakers,Wizards,124,0.5393,0.3333,0.5152,13,39,37,9,5,18,106,0.4333,0.1875,0.6875,11,28,21,5,4,17,1,2019-03-26
Heat,Magic,99,0.4186,0.303,0.5152,6,33,25,10,1,11,104,0.4157,0.3333,0.381,15,40,27,5,5,15,0,2019-03-26
Timberwolves,Clippers,111,0.4362,0.3333,0.7407,10,33,22,13,1,10,122,0.5412,0.5,0.4375,3,48,30,8,4,18,0,2019-03-26
Pelicans,Hawks,120,0.4699,0.3529,0.8824,8,37,28,10,6,24,130,0.4536,0.3725,0.451,9,32,30,13,4,16,0,2019-03-26
Cavaliers,Celtics,106,0.4875,0.3214,0.6786,3,33,24,4,1,14,116,0.5055,0.4,0.56,11,35,23,8,3,10,0,2019-03-26
Bulls,Trail Blazers,98,0.4286,0.2174,0.6522,16,28,22,4,0,8,118,0.5181,0.3438,0.6562,9,36,30,4,3,8,0,2019-03-27
Suns,Wizards,121,0.4943,0.3784,0.5676,11,37,22,9,7,15,124,0.4778,0.36,1.16,15,37,18,10,3,10,0,2019-03-27
Grizzlies,Warriors,103,0.39,0.3226,0.4839,19,32,22,11,5,9,118,0.5357,0.4839,0.4194,6,40,30,9,7,14,0,2019-03-27
Thunder,Pacers,107,0.4457,0.3611,0.3333,9,35,29,7,7,6,99,0.4348,0.4194,0.1935,8,37,26,4,6,11,1,2019-03-27
Jazz,Lakers,115,0.494,0.3125,0.7188,8,46,33,4,5,11,100,0.3814,0.3333,0.6296,8,32,21,9,5,4,1,2019-03-27
76ers,Nets,123,0.5,0.48,0.84,9,36,27,10,3,9,110,0.4444,0.3438,0.5938,11,34,25,4,3,15,1,2019-03-28
Heat,Mavericks,105,0.4382,0.2333,0.6667,10,45,24,7,4,10,99,0.3913,0.3404,0.23399999999999999,10,40,26,4,2,13,1,2019-03-28
Rockets,Nuggets,112,0.4598,0.375,0.425,11,35,22,8,3,10,85,0.369,0.1667,0.7917,7,31,22,7,3,14,1,2019-03-28
Spurs,Cavaliers,116,0.5294,0.4242,0.3636,4,29,27,8,6,11,110,0.4891,0.4138,0.2759,14,35,18,6,1,14,1,2019-03-28
Pelicans,Kings,121,0.5052,0.3214,0.5,8,37,27,6,6,12,118,0.4947,0.4348,0.6087,8,36,28,6,10,12,1,2019-03-28
Bucks,Clippers,128,0.5233,0.4324,0.5946,3,44,25,5,5,8,118,0.4565,0.5152,0.5152,8,38,26,7,3,11,1,2019-03-28
Knicks,Raptors,92,0.3647,0.2308,0.9231,14,40,16,3,5,16,117,0.4494,0.4255,0.3617,6,38,32,8,6,8,0,2019-03-28
Pistons,Magic,115,0.5349,0.4857,0.1714,10,33,25,8,9,11,98,0.3936,0.2581,0.5161,15,28,21,5,4,12,1,2019-03-28
Lakers,Hornets,129,0.5604,0.4737,0.2368,11,33,34,7,2,13,115,0.4773,0.3846,0.4103,8,29,26,7,2,12,1,2019-03-29
Thunder,Nuggets,105,0.4886,0.2963,0.4074,11,24,19,5,5,13,115,0.5647,0.4242,0.1515,7,32,30,6,1,12,0,2019-03-29
Timberwolves,Warriors,131,0.4369,0.3684,0.7105,15,44,25,7,3,16,130,0.4694,0.45,0.5,8,37,27,11,3,14,1,2019-03-29
Celtics,Pacers,114,0.5116,0.4815,0.4815,7,36,27,8,5,14,112,0.4667,0.4444,0.5926,14,27,27,9,2,12,1,2019-03-29
Hawks,Trail Blazers,98,0.4043,0.2368,0.3421,8,33,20,5,7,10,118,0.4688,0.2812,0.5938,10,45,19,4,4,9,0,2019-03-29
Pistons,Trail Blazers,99,0.4302,0.2,0.8,7,38,20,8,6,10,90,0.3725,0.1905,0.4762,18,41,18,7,5,16,1,2019-03-30
Clippers,Cavaliers,132,0.6235,0.4545,0.3333,9,35,33,5,5,16,108,0.4457,0.1304,1.0,14,22,18,11,0,11,1,2019-03-30
Pacers,Magic,116,0.5275,0.375,0.4583,12,33,26,4,3,15,121,0.5109,0.3947,0.3158,9,28,37,9,4,7,0,2019-03-30
Rockets,Kings,119,0.4699,0.3269,0.4615,6,32,19,6,2,9,108,0.4468,0.5172,0.3103,16,33,28,3,4,12,1,2019-03-30
Nets,Celtics,110,0.4578,0.3158,0.5789,5,35,22,7,2,12,96,0.4217,0.4,0.9,7,32,19,8,7,15,1,2019-03-30
Suns,Grizzlies,115,0.5309,0.4286,0.6071,7,33,27,8,7,19,120,0.4607,0.32,1.2,15,29,24,15,6,11,0,2019-03-30
Knicks,Heat,92,0.4026,0.2368,0.5526,8,34,20,10,7,18,100,0.4333,0.2812,0.4062,14,37,26,11,3,18,0,2019-03-30
Bulls,Raptors,101,0.4227,0.3,0.3333,17,36,21,7,6,13,124,0.5169,0.4737,0.3684,6,41,35,10,4,11,0,2019-03-30
Timberwolves,76ers,109,0.4535,0.4231,0.7692,4,32,23,6,6,9,118,0.4681,0.4839,0.4839,15,40,32,5,4,11,0,2019-03-30
Hawks,Bucks,136,0.4407,0.3607,0.1639,15,43,36,10,10,9,135,0.4138,0.3091,0.4,22,49,30,6,3,16,1,2019-03-31
