home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Magic,Knicks,113,0.5181,0.4583,0.6667,5,34,28,7,5,13,120,0.4848,0.28,0.68,16,31,28,7,12,8,0,2018-01-25
Clippers,Jazz,107,0.5429,0.3448,0.7241,10,26,23,8,6,19,126,0.5765,0.4857,0.3143,10,23,38,13,2,13,0,2018-01-25
Hawks,Wizards,104,0.4318,0.2791,0.3721,11,21,24,2,4,12,129,0.5765,0.5625,0.4062,7,31,40,7,6,12,0,2018-01-26
Heat,76ers,108,0.4719,0.5385,0.3846,6,43,26,10,8,14,99,0.3953,0.4054,0.4324,9,37,28,9,4,18,1,2018-01-26
Nuggets,Timberwolves,104,0.5,0.4643,0.6786,8,34,27,6,5,21,112,0.4943,0.3333,0.75,8,29,28,12,2,8,0,2018-01-26
Knicks,Warriors,111,0.4896,0.4,0.28,10,29,28,7,3,14,125,0.5176,0.4839,0.7097,8,35,31,8,5,12,0,2018-01-26
Mavericks,Lakers,101,0.3778,0.2558,0.5116,4,35,20,5,1,8,107,0.4526,0.3077,0.5,11,48,24,4,0,14,0,2018-01-26
Warriors,Wizards,120,0.4842,0.2632,0.4737,15,38,33,7,13,17,117,0.4433,0.4545,0.4848,12,29,30,7,6,14,1,2018-01-26
Pacers,Hawks,116,0.4752,0.3214,0.3929,15,42,30,17,3,17,93,0.4512,0.2258,0.3871,6,34,14,9,7,22,1,2018-01-26
Nets,76ers,116,0.5065,0.4062,0.7812,9,30,19,3,9,11,108,0.4737,0.3889,1.6111,6,27,17,7,5,8,1,2018-01-26
Hawks,Suns,113,0.4574,0.5152,0.303,9,40,23,7,5,16,112,0.5,0.4231,0.3462,5,36,33,6,6,14,1,2018-01-26
Mavericks,Trail Blazers,93,0.3933,0.3333,0.4333,8,29,17,9,3,5,107,0.4937,0.3333,0.6333,10,44,20,4,6,14,0,2018-01-26
Bulls,Cavaliers,91,0.4146,0.2647,0.4118,10,33,21,4,5,11,113,0.5185,0.3611,0.4444,5,41,22,6,2,7,0,2018-01-26
Mavericks,Clippers,108,0.4557,0.4571,0.5714,15,39,24,4,7,15,82,0.3488,0.2727,0.7273,11,27,16,8,6,10,1,2018-01-27
Warriors,Celtics,109,0.4524,0.3704,0.8519,10,33,19,9,9,11,105,0.4353,0.5,0.6071,11,34,17,6,2,14,1,2018-01-27
Grizzlies,Jazz,78,0.3735,0.2727,0.4545,10,29,16,4,5,15,95,0.4459,0.4062,0.5,8,40,26,10,8,17,0,2018-01-27
Hawks,Timberwolves,105,0.4937,0.3824,0.4118,8,36,27,8,8,21,100,0.4699,0.3684,0.7895,7,28,24,15,5,13,1,2018-01-27
Nets,Lakers,99,0.4512,0.3103,0.5517,5,33,20,7,8,11,102,0.4239,0.3846,0.5385,18,38,21,5,6,15,0,2018-01-27
Nuggets,Mavericks,91,0.4198,0.3636,0.3333,9,44,23,6,8,14,89,0.4,0.3548,0.3226,8,35,17,8,5,8,1,2018-01-28
Grizzlies,Lakers,123,0.5122,0.4545,1.3182,6,42,24,8,8,18,114,0.3958,0.3429,0.7429,12,32,25,11,8,13,1,2018-01-28
Trail Blazers,Nuggets,85,0.4217,0.2727,0.4091,10,24,15,6,4,9,102,0.4941,0.28,0.44,16,33,19,4,10,14,0,2018-01-28
76ers,Pacers,98,0.4667,0.3333,0.6,7,41,24,3,7,21,101,0.4,0.2083,0.8333,14,31,20,13,2,9,0,2018-01-28
Nuggets,Cavaliers,108,0.4884,0.3704,0.5185,14,37,22,7,2,21,113,0.5057,0.4483,0.4138,7,28,25,10,4,10,0,2018-01-28
Mavericks,Pacers,109,0.4545,0.3784,0.4054,7,37,20,9,3,10,103,0.4713,0.25,0.8,9,41,22,6,4,12,1,2018-01-28
Warriors,Pistons,107,0.5714,0.3704,0.3333,10,30,29,3,11,25,115,0.4624,0.4444,0.6296,17,20,22,16,0,13,0,2018-01-28
Grizzlies,Nuggets,101,0.4074,0.4062,0.6875,14,33,21,5,9,11,94,0.3678,0.2727,0.6364,18,31,17,10,5,7,1,2018-01-28
Heat,Suns,125,0.5109,0.3333,0.5278,16,35,33,12,6,10,103,0.4828,0.4167,0.375,12,28,21,3,2,17,1,2018-01-28
Pacers,Bulls,98,0.4483,0.3529,0.2353,7,32,21,7,5,13,96,0.4699,0.3846,0.3077,11,35,18,3,5,16,1,2018-01-28
Hornets,Bulls,111,0.4,0.3448,0.7241,9,41,22,7,11,11,119,0.4848,0.3333,0.9444,6,50,23,5,7,14,0,2018-01-29
Hawks,Hornets,110,0.5065,0.375,0.625,4,25,26,5,4,9,123,0.5111,0.5312,0.4375,12,30,29,6,1,10,0,2018-01-29
Nuggets,Celtics,110,0.4516,0.303,0.4848,15,32,31,4,3,10,111,0.4725,0.4722,0.2222,10,30,28,4,6,9,0,2018-01-29
Nuggets,Jazz,107,0.4815,0.3667,0.6,10,43,23,3,1,9,83,0.3214,0.2857,0.5429,12,30,19,7,0,7,1,2018-01-29
76ers,Hornets,108,0.4516,0.4091,0.1364,17,43,30,5,6,15,94,0.381,0.2727,1.0909,6,33,16,8,4,9,1,2018-01-29
Clippers,Warriors,113,0.4535,0.4,1.0,9,26,21,4,3,12,141,0.5843,0.4828,0.7931,14,32,37,8,8,12,0,2018-01-30
Mavericks,Heat,88,0.3837,0.2759,0.4828,11,29,20,10,3,12,95,0.4533,0.3871,0.4839,11,30,23,9,11,16,0,2018-01-30
Timberwolves,Clippers,112,0.4318,0.3077,1.0769,14,28,22,9,1,7,106,0.5068,0.4412,0.5,8,29,21,3,7,16,1,2018-01-30
Nets,Bucks,94,0.4111,0.3103,0.3793,11,25,25,5,1,9,109,0.5185,0.4211,0.8947,14,40,19,3,7,13,0,2018-01-30
Hornets,Grizzlies,140,0.5326,0.475,0.575,11,42,25,10,4,8,79,0.3846,0.2222,0.8333,9,29,13,4,7,19,1,2018-01-30
Trail Blazers,Cavaliers,113,0.4479,0.3429,0.4286,13,37,26,4,3,7,105,0.5125,0.3333,0.3636,2,32,17,5,7,11,1,2018-01-30
Clippers,Knicks,128,0.5618,0.36,0.76,14,37,34,14,6,11,105,0.4607,0.44,0.48,10,23,24,4,4,17,1,2018-01-30
Thunder,Lakers,114,0.4842,0.3429,0.2857,21,33,22,10,6,16,90,0.4691,0.3846,0.1538,6,24,25,9,1,16,1,2018-01-30
76ers,Grizzlies,119,0.5476,0.3548,0.5161,4,34,32,8,4,14,105,0.40399999999999997,0.3333,0.5926,15,32,25,6,2,13,1,2018-01-31
Celtics,Knicks,103,0.4819,0.4231,0.4615,5,44,27,8,3,9,73,0.3218,0.1765,0.8235,9,35,16,4,4,14,1,2018-01-31
Bulls,Jazz,103,0.4409,0.4118,0.8235,9,37,21,9,3,9,100,0.4615,0.3,0.2333,5,43,24,3,8,16,1,2018-01-31
Thunder,Suns,115,0.525,0.3939,0.5455,6,43,21,6,11,18,87,0.337,0.2432,0.4324,7,36,15,9,4,13,1,2018-01-31
Magic,Hawks,100,0.4286,0.3103,0.6552,8,28,20,10,6,13,98,0.4253,0.4,0.4,9,37,25,4,7,17,1,2018-01-31
Kings,Knicks,102,0.4535,0.4333,0.3667,7,31,21,5,5,11,99,0.4545,0.2857,0.619,15,33,21,8,7,13,1,2018-01-31
Hawks,Pacers,107,0.4368,0.3103,0.7586,15,34,21,13,11,21,102,0.4222,0.3438,0.4688,11,32,21,13,5,24,1,2018-01-31
Rockets,Mavericks,104,0.4359,0.2889,0.5111,2,40,15,9,7,9,97,0.4086,0.3226,0.3548,12,40,26,6,4,14,1,2018-01-31
Nets,Rockets,113,0.4824,0.4571,0.4286,10,27,24,8,2,11,123,0.5556,0.4848,0.5152,8,32,16,7,7,11,0,2018-01-31
Spurs,Warriors,92,0.3908,0.2917,0.7083,14,32,19,6,8,16,112,0.5181,0.5,0.4286,5,36,30,11,12,14,0,2018-02-01
Timberwolves,Grizzlies,93,0.4177,0.3333,0.7917,7,30,21,7,6,14,101,0.4762,0.4839,0.1935,7,28,25,8,4,13,0,2018-02-01
Timberwolves,Nuggets,128,0.5222,0.4138,0.7586,7,35,27,4,7,6,125,0.4615,0.3846,0.6667,11,37,26,3,2,9,1,2018-02-01
Cavaliers,Bucks,124,0.4943,0.3947,0.6053,12,30,24,4,6,13,117,0.5114,0.2581,0.6129,8,24,26,11,7,15,1,2018-02-02
Hornets,Suns,122,0.5057,0.4062,0.6562,7,34,24,11,5,12,115,0.506,0.5625,0.4062,5,30,27,9,3,14,1,2018-02-02
Magic,76ers,98,0.4066,0.303,0.4242,7,33,26,10,3,10,118,0.4719,0.4054,0.5135,11,45,30,7,5,16,0,2018-02-02
Nuggets,Warriors,108,0.4598,0.25,0.9167,9,37,26,9,6,17,127,0.5495,0.45,0.225,7,34,38,13,4,13,0,2018-02-02
Celtics,Hawks,119,0.5056,0.4583,0.75,7,35,26,8,3,11,110,0.425,0.3548,1.0,4,32,21,6,4,12,1,2018-02-02
Nuggets,Jazz,99,0.4419,0.4,0.2571,4,33,24,9,1,10,91,0.4524,0.3636,0.0909,8,45,26,7,5,17,1,2018-02-02
Trail Blazers,Knicks,111,0.4321,0.6061,0.6364,15,36,22,4,4,19,87,0.4217,0.3684,0.5263,9,30,21,7,7,14,1,2018-02-02
Clippers,Timberwolves,107,0.4444,0.3125,0.2812,17,26,23,6,3,9,113,0.5488,0.3684,0.8421,8,38,29,4,7,15,0,2018-02-02
Hawks,Thunder,107,0.4253,0.4194,0.6452,13,34,26,5,5,15,119,0.4719,0.4571,0.5429,9,29,27,9,11,7,0,2018-02-02
Bucks,Bulls,109,0.4819,0.2727,0.6061,9,34,24,6,5,11,115,0.4884,0.3636,1.0455,14,36,24,8,0,12,0,2018-02-02
Pistons,Nets,115,0.4783,0.375,0.75,8,38,20,10,3,7,106,0.4333,0.3333,0.2157,8,42,33,4,6,19,1,2018-02-02
Clippers,Wizards,113,0.4875,0.4375,0.6562,4,29,22,8,4,10,112,0.5122,0.4062,0.4688,9,35,33,5,2,13,1,2018-02-03
Bucks,Pacers,96,0.3827,0.36,1.0,14,29,15,9,13,15,103,0.4458,0.375,1.4375,13,35,19,12,4,14,0,2018-02-03
Grizzlies,Trail Blazers,108,0.4881,0.52,0.52,11,35,23,7,2,15,103,0.48100000000000004,0.2667,0.6333,8,30,15,7,8,12,1,2018-02-03
Hawks,Hornets,117,0.4667,0.4444,0.4722,6,40,30,5,2,11,129,0.5287,0.5152,0.6061,6,39,30,3,3,10,0,2018-02-03
Jazz,Mavericks,97,0.4,0.2812,0.625,9,35,26,6,3,11,90,0.4096,0.2857,0.3429,5,39,19,6,4,15,1,2018-02-03
Heat,Cavaliers,98,0.4744,0.3103,0.5172,9,35,24,10,9,14,79,0.3647,0.1538,0.5,12,30,15,8,1,14,1,2018-02-03
Lakers,Pacers,99,0.55,0.3214,0.0714,6,41,26,7,6,14,86,0.3814,0.08,0.4,12,32,15,9,4,9,1,2018-02-03
76ers,Timberwolves,120,0.4773,0.3514,0.6216,7,44,33,9,10,15,108,0.3854,0.2609,1.2174,13,40,19,7,3,14,1,2018-02-03
Nuggets,Trail Blazers,104,0.4096,0.3333,0.8667,14,35,23,7,8,15,101,0.4235,0.32,0.84,11,33,19,11,6,11,1,2018-02-04
Suns,Cavaliers,107,0.3878,0.1875,0.7812,11,36,17,10,2,18,129,0.4943,0.4857,0.7429,5,39,25,12,9,19,0,2018-02-04
Bucks,Knicks,120,0.5616,0.4444,1.6667,6,36,29,8,6,14,112,0.4796,0.25,0.3929,11,28,24,6,5,11,1,2018-02-04
Bulls,Magic,112,0.5057,0.3438,0.4062,9,42,31,6,8,11,94,0.3933,0.1852,0.7037,6,29,23,5,1,9,1,2018-02-04
Nets,Pelicans,128,0.3772,0.3559,0.3559,18,42,30,10,3,15,138,0.4906,0.375,1.0417,14,45,23,10,10,15,0,2018-02-04
Celtics,Trail Blazers,97,0.4118,0.4167,0.3333,9,42,24,3,6,11,96,0.3956,0.4194,0.3548,10,36,21,4,9,8,1,2018-02-04
Warriors,Heat,97,0.3678,0.3438,0.6875,13,38,20,12,10,14,80,0.3614,0.3077,0.4615,7,37,19,10,6,20,1,2018-02-04
Jazz,Grizzlies,107,0.5405,0.3871,0.4839,7,31,24,7,5,15,97,0.4815,0.3913,0.4348,7,26,24,8,4,13,1,2018-02-05
Bulls,Lakers,103,0.3763,0.4722,0.4444,16,37,21,3,7,13,108,0.4505,0.2083,0.875,10,38,23,6,3,9,0,2018-02-05
Hornets,Cavaliers,105,0.5132,0.2381,1.0476,6,34,20,2,2,13,118,0.4839,0.3929,0.6071,11,27,22,9,1,6,0,2018-02-05
Wizards,Pacers,95,0.4217,0.3704,0.5556,10,32,21,9,2,14,98,0.4416,0.32,0.88,11,32,11,10,0,16,0,2018-02-05
Jazz,Hawks,94,0.3708,0.1765,0.6471,12,39,16,8,8,16,99,0.4043,0.2727,0.4242,11,41,21,7,3,13,0,2018-02-05
Mavericks,Thunder,110,0.4835,0.3611,0.25,8,28,30,11,1,16,111,0.4516,0.2778,0.4722,19,37,19,7,2,22,0,2018-02-06
Jazz,Suns,116,0.433,0.3333,0.5556,14,39,29,12,8,7,88,0.3855,0.4375,1.0625,9,42,14,4,4,22,1,2018-02-06
Knicks,Raptors,106,0.4545,0.3333,0.9048,8,29,21,7,4,10,132,0.5054,0.4571,0.6286,14,38,32,3,3,11,0,2018-02-06
Raptors,Celtics,111,0.5,0.4722,0.3889,5,35,29,10,4,15,91,0.3976,0.4348,0.6522,9,29,21,3,3,17,1,2018-02-06
Warriors,Timberwolves,125,0.5647,0.4167,0.3889,3,42,37,10,9,19,101,0.413,0.2083,0.8333,9,32,21,15,0,13,1,2018-02-06
Magic,Clippers,95,0.4205,0.3333,0.4444,7,38,24,6,6,12,106,0.4432,0.4615,0.6154,6,45,25,10,6,8,0,2018-02-06
Nuggets,Thunder,127,0.5155,0.3947,0.3158,9,34,32,3,10,11,124,0.5204,0.3214,0.4643,9,31,34,5,6,7,1,2018-02-06
76ers,Nuggets,123,0.5055,0.4483,0.6207,14,39,35,6,6,17,104,0.4286,0.3438,0.6562,9,28,27,10,7,15,1,2018-02-06
Nets,Clippers,101,0.4607,0.3,0.175,10,27,27,10,6,12,114,0.5647,0.375,0.75,8,35,19,8,6,15,0,2018-02-06
Cavaliers,Bulls,115,0.5122,0.4138,0.6552,7,28,25,10,3,12,112,0.5529,0.3871,0.1935,5,30,34,8,1,12,1,2018-02-06
Bucks,Bulls,106,0.4699,0.3226,0.5806,4,37,23,2,8,17,115,0.4369,0.3571,0.5357,15,32,26,11,3,6,0,2018-02-07
Timberwolves,Hawks,126,0.5333,0.4333,0.5667,7,30,33,9,1,13,114,0.5325,0.4815,0.7037,4,33,26,10,2,20,1,2018-02-07
Nets,Pacers,103,0.4217,0.3714,0.5714,9,35,24,4,2,13,108,0.4333,0.4,1.6,15,37,20,10,7,8,0,2018-02-07
Trail Blazers,Grizzlies,113,0.4643,0.3158,0.6053,8,35,28,9,2,13,98,0.4545,0.4286,0.4286,9,33,20,7,5,17,1,2018-02-07
Mavericks,Pelicans,109,0.4444,0.4348,0.8261,10,33,25,5,2,12,126,0.5385,0.4615,0.6154,6,41,27,9,4,11,0,2018-02-07
Wizards,Clippers,100,0.4432,0.2258,0.4839,11,39,21,12,7,19,91,0.3837,0.2917,0.75,12,35,17,12,6,20,1,2018-02-08
Knicks,Mavericks,97,0.4878,0.32,0.36,10,34,19,9,1,19,110,0.4494,0.4,0.4571,12,28,22,11,1,12,0,2018-02-08
Suns,Pistons,88,0.3778,0.2059,0.3824,12,37,22,1,8,19,115,0.4433,0.4167,0.3889,12,38,22,12,14,8,0,2018-02-08
Warriors,Magic,110,0.5,0.3478,0.6087,12,38,35,4,5,16,100,0.4205,0.3125,0.5,4,31,26,10,3,11,1,2018-02-08
Wizards,Celtics,104,0.4,0.4615,0.6154,17,35,28,11,4,20,110,0.4643,0.3462,0.8846,7,38,16,9,6,18,0,2018-02-08
Pelicans,Grizzlies,123,0.5233,0.4444,0.4722,11,37,32,14,7,16,95,0.3978,0.3125,0.3438,11,26,19,9,1,21,1,2018-02-09
Hawks,76ers,91,0.3564,0.2308,0.2564,15,44,24,9,4,16,101,0.4421,0.2105,0.2368,9,44,34,10,6,15,0,2018-02-09
Celtics,Pacers,91,0.382,0.2593,0.5926,12,26,16,5,8,10,97,0.4458,0.25,0.9,13,40,18,6,5,13,0,2018-02-09
Hawks,Magic,94,0.4824,0.3056,0.0278,5,47,33,0,3,14,88,0.3438,0.2778,0.3333,11,30,19,8,6,5,1,2018-02-09
Mavericks,Nuggets,118,0.4778,0.5556,0.6296,9,42,24,8,3,15,107,0.413,0.3056,0.5556,11,38,23,5,8,14,1,2018-02-09
Pacers,Bucks,92,0.4286,0.5882,0.9412,8,29,18,13,5,14,89,0.4474,0.3043,0.6087,8,31,15,8,7,16,1,2018-02-09
Thunder,Nuggets,125,0.4167,0.4545,0.3409,18,32,25,13,2,8,126,0.5213,0.3333,0.6,12,46,27,4,5,15,0,2018-02-09
Cavaliers,Pelicans,107,0.4778,0.4167,0.4583,9,36,22,6,2,10,102,0.4831,0.4231,0.1923,7,34,25,4,2,11,1,2018-02-09
Magic,Lakers,127,0.5432,0.5625,0.6562,4,31,28,13,4,14,105,0.4699,0.2,1.15,11,32,18,7,1,16,1,2018-02-09
Pacers,Jazz,84,0.3864,0.1304,0.5652,14,31,12,9,3,12,104,0.5125,0.3548,0.3548,7,35,30,9,5,12,0,2018-02-10
Hornets,76ers,102,0.4024,0.3,0.9,9,31,17,8,7,16,119,0.5106,0.4375,0.2812,7,37,36,15,5,14,0,2018-02-10
Nuggets,Timberwolves,100,0.3933,0.3056,0.5278,13,34,21,3,7,10,96,0.4286,0.25,0.5,12,35,22,4,1,8,1,2018-02-10
Bulls,Pacers,119,0.5059,0.4615,0.3846,7,33,31,6,4,15,107,0.4624,0.3182,0.6364,11,32,22,10,6,10,1,2018-02-10
Heat,Clippers,90,0.37799999999999995,0.3429,0.4571,9,28,22,10,8,8,85,0.4375,0.2857,0.25,12,34,18,3,5,17,1,2018-02-10
Cavaliers,Suns,120,0.4947,0.2759,0.6207,15,39,23,9,4,14,95,0.4368,0.25,0.4286,7,29,24,9,4,17,1,2018-02-10
Hornets,Nets,111,0.4828,0.5238,0.7619,13,41,29,3,6,14,96,0.3871,0.3256,0.2326,11,30,27,6,8,9,1,2018-02-10
Thunder,Lakers,104,0.4494,0.28,0.68,13,33,17,13,6,17,108,0.4884,0.4333,0.3667,8,32,24,6,7,19,0,2018-02-10
Knicks,76ers,110,0.5172,0.25,0.75,8,36,26,8,4,12,118,0.4505,0.4054,0.5676,19,34,29,8,3,14,0,2018-02-11
Timberwolves,Grizzlies,113,0.4828,0.3182,1.0,18,34,27,10,7,17,94,0.4118,0.2778,1.0556,10,25,20,11,5,17,1,2018-02-11
Cavaliers,Mavericks,98,0.4118,0.4231,0.6538,10,40,21,7,1,11,87,0.4051,0.3514,0.2703,4,34,15,5,3,15,1,2018-02-11
Thunder,Warriors,108,0.4556,0.32,0.72,13,37,16,15,5,16,91,0.4125,0.3226,0.4839,7,32,22,11,8,22,1,2018-02-11
Heat,Hawks,101,0.4505,0.2424,0.3333,11,35,22,10,8,14,98,0.4205,0.3939,0.3333,12,37,24,10,1,15,1,2018-02-11
Celtics,Cavaliers,99,0.4045,0.2632,0.4474,13,30,22,3,4,14,121,0.5357,0.5333,0.5,5,36,22,7,6,11,0,2018-02-11
Mavericks,Grizzlies,114,0.4805,0.3448,1.0345,9,43,21,8,3,10,80,0.3571,0.3889,0.7222,9,32,19,4,4,14,1,2018-02-11
Wizards,Bulls,114,0.4624,0.4444,0.3333,12,35,27,6,8,10,110,0.4565,0.2286,0.5143,10,36,24,6,1,12,1,2018-02-12
Lakers,Suns,112,0.4699,0.4231,0.8846,12,44,19,7,7,14,93,0.38299999999999995,0.2759,0.4483,16,32,24,4,4,11,1,2018-02-12
Nets,Bulls,104,0.4444,0.381,0.1905,7,41,31,4,9,15,87,0.3548,0.2609,0.6522,15,41,17,8,7,13,1,2018-02-12
Spurs,Clippers,109,0.4878,0.375,0.8333,8,37,22,7,4,16,91,0.4405,0.3103,0.2759,8,34,21,12,4,17,1,2018-02-12
Pistons,76ers,108,0.4432,0.4444,0.3889,9,33,30,4,5,17,115,0.4944,0.4333,0.4667,7,37,32,11,3,13,0,2018-02-12
Pacers,Hawks,112,0.4945,0.5,0.2857,9,40,21,11,3,16,87,0.4146,0.303,0.2727,6,29,21,11,4,18,1,2018-02-12
Thunder,Grizzlies,137,0.5529,0.4651,0.5349,8,37,32,8,3,14,123,0.4835,0.4194,0.7097,10,32,22,9,2,13,1,2018-02-12
Knicks,Hornets,124,0.49,0.4615,0.5385,12,44,24,7,5,8,101,0.3667,0.2727,0.7879,13,37,11,7,5,10,1,2018-02-12
Warriors,Bulls,143,0.5824,0.4444,0.5833,6,43,36,11,11,11,94,0.3535,0.3611,0.3056,13,27,18,7,2,15,1,2018-02-13
Cavaliers,Wizards,119,0.5455,0.4815,0.8148,5,30,26,10,3,16,115,0.5,0.4286,0.5714,12,29,34,8,7,15,1,2018-02-13
Mavericks,Rockets,82,0.3511,0.1613,0.3548,17,36,27,5,2,10,105,0.4643,0.3778,0.2222,6,39,21,5,5,11,0,2018-02-13
Nuggets,Trail Blazers,88,0.3735,0.2308,0.7692,10,42,22,7,5,12,82,0.3298,0.2121,0.3939,18,39,10,8,2,17,1,2018-02-13
Bulls,Trail Blazers,120,0.4327,0.4074,0.7037,15,43,28,5,7,12,124,0.4352,0.4242,0.4848,12,38,25,7,5,8,0,2018-02-14
Wizards,Pacers,109,0.5405,0.5,0.95,6,32,29,9,2,14,102,0.4535,0.5,0.5,10,28,24,6,4,15,1,2018-02-14
Knicks,Bulls,110,0.4479,0.3143,0.3714,15,46,28,6,7,16,92,0.3587,0.1,0.7667,14,34,21,9,7,11,1,2018-02-14
Warriors,Pelicans,110,0.4149,0.303,0.6667,11,33,30,11,6,9,95,0.4048,0.3548,0.5161,9,36,24,2,9,17,1,2018-02-14
Lakers,Thunder,106,0.4375,0.3226,0.3871,13,38,28,5,7,8,81,0.3556,0.2353,0.2647,17,33,16,6,4,13,1,2018-02-14
Pistons,Hornets,102,0.4271,0.3462,0.4231,9,38,24,14,3,8,90,0.3973,0.3,0.7667,3,44,16,4,3,17,1,2018-02-14
Hawks,Heat,86,0.3667,0.3,0.3667,10,38,20,5,6,15,115,0.4468,0.4474,0.3684,10,44,23,9,10,11,0,2018-02-14
Celtics,Clippers,119,0.433,0.4839,0.6452,11,35,24,4,7,8,129,0.5,0.3793,1.0345,7,36,26,5,5,7,0,2018-02-14
Magic,Suns,105,0.4405,0.3667,0.6667,14,40,29,9,8,19,99,0.4045,0.2414,0.6897,10,31,21,14,2,14,1,2018-02-14
Trail Blazers,Pelicans,103,0.375,0.3448,0.9309999999999999,18,45,17,7,7,18,93,0.3947,0.3,0.8,4,38,17,5,7,17,1,2018-02-14
76ers,Cavaliers,132,0.495,0.359,0.4615,11,33,35,11,7,12,130,0.5172,0.4706,0.7059,8,33,24,6,2,15,1,2018-02-14
Clippers,Suns,108,0.4713,0.3333,0.5333,9,41,22,1,4,9,95,0.3608,0.2286,0.4857,14,36,22,3,3,10,1,2018-02-14
Cavaliers,Nets,129,0.5155,0.5,0.7083,14,41,24,7,1,11,123,0.5366,0.375,0.7188,3,33,29,6,0,12,1,2018-02-14
Timberwolves,Nuggets,112,0.4719,0.3913,0.8261,8,32,24,10,2,8,106,0.4556,0.4062,0.3438,10,37,19,4,4,12,1,2018-02-15
Rockets,Suns,104,0.4321,0.3684,0.5263,8,31,22,9,7,10,103,0.4881,0.375,0.2812,8,38,23,8,5,17,1,2018-02-15
Mavericks,Lakers,130,0.5393,0.4444,0.8148,10,30,32,8,3,9,123,0.5476,0.4706,0.4412,9,28,29,7,0,17,1,2018-02-22
Pelicans,Mavericks,115,0.5275,0.4,0.36,9,37,33,5,2,9,105,0.4778,0.2857,0.2571,9,31,25,4,2,8,1,2018-02-22
Pelicans,Pacers,96,0.4304,0.3478,0.8696,10,40,15,4,11,18,92,0.3656,0.3182,0.7727,15,33,15,13,5,14,1,2018-02-22
Wizards,Pistons,115,0.5333,0.3529,1.7059,7,30,25,12,7,16,111,0.4943,0.4348,0.6522,10,23,19,12,1,19,1,2018-02-22
76ers,Mavericks,109,0.5055,0.2963,0.3333,9,43,32,9,4,10,97,0.4255,0.275,0.15,10,33,24,6,6,11,1,2018-02-22
Heat,Knicks,119,0.5556,0.4412,0.4118,5,27,31,9,2,7,98,0.4382,0.3226,0.3226,13,27,21,6,1,14,1,2018-02-22
Rockets,Clippers,118,0.4615,0.425,0.725,9,34,16,4,4,17,128,0.4725,0.4286,0.5714,9,29,24,8,5,8,0,2018-02-22
Kings,Nets,116,0.5155,0.4286,0.7143,11,33,23,15,6,15,111,0.4167,0.3696,0.3043,16,35,27,10,4,21,1,2018-02-22
Suns,Kings,97,0.4545,0.3529,1.2353,6,46,18,6,5,14,94,0.3708,0.4074,0.6296,10,30,20,5,5,10,1,2018-02-23
Pelicans,Magic,99,0.4588,0.25,0.5,9,34,30,9,5,19,115,0.5059,0.4706,0.3824,6,37,27,10,1,16,0,2018-02-23
Pistons,Celtics,98,0.4353,0.303,0.4242,12,33,16,4,4,13,110,0.4824,0.4359,0.2821,10,32,30,8,5,11,0,2018-02-23
Pelicans,Lakers,139,0.5354,0.4375,0.5938,12,36,35,13,7,11,117,0.5111,0.4545,0.6818,7,30,26,5,3,20,1,2018-02-23
Mavericks,Jazz,112,0.4941,0.5312,0.3438,8,27,22,5,7,14,119,0.5287,0.4138,0.5172,8,31,32,11,6,11,0,2018-02-23
Timberwolves,Jazz,100,0.4444,0.3182,0.9545,10,34,17,11,2,15,97,0.4805,0.4091,0.6364,7,31,23,10,8,19,1,2018-02-23
Mavericks,Bulls,124,0.5326,0.4375,0.375,7,27,33,11,2,13,127,0.5641,0.5,0.8929,8,34,25,9,3,18,0,2018-02-23
Wizards,Hawks,97,0.4023,0.36,0.72,9,36,18,8,4,12,103,0.48100000000000004,0.3333,0.4848,7,43,24,5,5,18,0,2018-02-23
Warriors,Kings,106,0.5,0.4324,0.2703,9,27,31,9,6,14,110,0.5316,0.5294,1.0,11,25,27,7,6,13,0,2018-02-23
Knicks,Timberwolves,104,0.4348,0.4286,0.4286,10,32,25,9,0,10,108,0.4667,0.3846,1.0769,6,39,23,6,6,14,0,2018-02-24
Pistons,Timberwolves,122,0.5217,0.4412,0.3235,12,35,32,7,3,14,101,0.4353,0.36,0.72,7,30,19,5,4,14,1,2018-02-24
Pacers,Heat,113,0.4889,0.3478,0.7391,10,41,26,12,7,17,107,0.4767,0.4,0.3143,7,32,32,10,3,17,1,2018-02-24
Knicks,Celtics,112,0.4688,0.2222,0.5926,13,36,20,10,4,14,121,0.4516,0.3939,0.7273,11,34,21,11,5,11,0,2018-02-24
Grizzlies,Clippers,115,0.4444,0.4194,0.7097,15,32,28,5,5,9,112,0.4937,0.3824,0.6176,5,31,14,4,7,10,1,2018-02-24
Pacers,Bulls,125,0.5581,0.4839,0.4516,10,39,24,9,4,12,86,0.375,0.3125,0.5,9,24,15,4,6,16,1,2018-02-24
Suns,Pelicans,103,0.3936,0.2727,0.6061,12,36,20,8,4,14,122,0.4545,0.4211,0.4211,13,42,29,9,7,15,0,2018-02-24
Hawks,76ers,113,0.4184,0.3514,0.4865,8,31,27,10,3,10,121,0.4943,0.4595,0.4865,11,43,29,7,8,18,0,2018-02-24
